변환,원자료
2018-06-29,"1,121.50"
2018-07-02,"1,114.20"
2018-07-03,"1,118"
2018-07-04,"1,115.50"
2018-07-05,"1,116"
2018-07-06,"1,120.50"
2018-07-09,"1,114.50"
2018-07-10,"1,112"
2018-07-11,"1,120"
2018-07-12,"1,127.10"
2018-07-13,"1,124"
2018-07-16,"1,130"
2018-07-17,"1,128"
2018-07-18,"1,128.20"
2018-07-19,"1,131"
2018-07-20,"1,134.40"
2018-07-23,"1,127"
2018-07-24,"1,134.10"
2018-07-25,"1,127.50"
2018-07-26,"1,117"
2018-07-27,"1,123.50"
2018-07-30,"1,115.50"
2018-07-31,"1,117"
2018-08-01,"1,114.50"
2018-08-02,"1,119"
2018-08-03,"1,129"
2018-08-06,"1,125"
2018-08-07,"1,125.90"
2018-08-08,"1,117.60"
2018-08-09,"1,118.50"
2018-08-10,"1,124"
2018-08-13,"1,132"
2018-08-14,"1,136"
2018-08-16,"1,135"
2018-08-17,"1,127.50"
2018-08-20,"1,120"
2018-08-21,"1,119"
2018-08-22,"1,117"
2018-08-23,"1,118"
2018-08-24,"1,125"
2018-08-27,"1,113"
2018-08-28,"1,109.50"
2018-08-29,"1,108"
2018-08-30,"1,109.50"
2018-08-31,"1,114.50"
2018-09-03,"1,116"
2018-09-04,"1,112"
2018-09-05,"1,118"
2018-09-06,"1,119"
2018-09-07,"1,123"
2018-09-10,"1,128"
2018-09-11,"1,130"
2018-09-12,"1,124.50"
2018-09-13,"1,121"
2018-09-14,"1,120"
2018-09-17,"1,122"
2018-09-18,"1,129"
2018-09-19,"1,122"
2018-09-20,"1,120"
2018-09-21,"1,117.50"
2018-09-27,"1,115.40"
2018-09-28,"1,114.50"
2018-10-01,"1,110"
2018-10-02,"1,113"
2018-10-04,"1,125.80"
2018-10-05,"1,133"
2018-10-08,"1,133"
2018-10-10,"1,130.30"
2018-10-11,"1,142.30"
2018-10-12,"1,136.50"
2018-10-15,"1,131"
2018-10-16,"1,131.50"
2018-10-17,"1,123.30"
2018-10-18,"1,128.90"
2018-10-19,"1,139"
2018-10-22,"1,132.60"
2018-10-23,"1,133.70"
2018-10-24,"1,135"
2018-10-25,"1,139"
2018-10-26,"1,136"
2018-10-29,"1,140.50"
2018-10-30,"1,144"
2018-10-31,"1,139"
2018-11-01,"1,140.50"
2018-11-02,"1,125"
2018-11-05,"1,119.50"
2018-11-06,"1,121"
2018-11-07,"1,121.50"
2018-11-08,"1,117.60"
2018-11-09,"1,121"
2018-11-12,"1,130.50"
2018-11-13,"1,139.50"
2018-11-14,"1,130.90"
2018-11-15,"1,132"
2018-11-16,"1,128.50"
2018-11-19,"1,122"
2018-11-20,"1,128.50"
2018-11-21,"1,130.30"
2018-11-22,"1,129"
2018-11-23,"1,129.70"
2018-11-26,"1,131.30"
2018-11-27,"1,130.50"
2018-11-28,"1,131"
2018-11-29,"1,123"
2018-11-30,"1,118.70"
2018-12-03,"1,117.50"
2018-12-04,"1,109.50"
2018-12-05,"1,111.50"
2018-12-06,"1,114"
2018-12-07,"1,118"
2018-12-10,"1,125.20"
2018-12-11,"1,128"
2018-12-12,"1,128.10"
2018-12-13,"1,125"
2018-12-14,"1,126.50"
2018-12-17,"1,132.70"
2018-12-18,"1,132"
2018-12-19,"1,127.50"
2018-12-20,"1,130"
2018-12-21,"1,123"
2018-12-24,"1,128"
2018-12-26,"1,127.50"
2018-12-27,"1,123"
2018-12-28,"1,120"
2018-12-31,
2019-01-02,"1,115"
2019-01-03,"1,125"
2019-01-04,"1,126.20"
2019-01-07,"1,117.80"
2019-01-08,"1,117.90"
2019-01-09,"1,122"
2019-01-10,"1,119"
2019-01-11,"1,118.50"
2019-01-14,"1,119.80"
2019-01-15,"1,122.30"
2019-01-16,"1,122"
2019-01-17,"1,120.50"
2019-01-18,"1,121.60"
2019-01-21,"1,124.50"
2019-01-22,"1,130"
2019-01-23,"1,130.50"
2019-01-24,"1,126"
2019-01-25,"1,127"
2019-01-28,"1,118"
2019-01-29,"1,119.50"
2019-01-30,"1,116.50"
2019-01-31,"1,112"
2019-02-01,"1,112.20"
2019-02-07,"1,120"
2019-02-08,"1,126"
2019-02-11,"1,123.10"
2019-02-12,"1,126"
2019-02-13,"1,121.50"
2019-02-14,"1,125"
2019-02-15,"1,126.60"
2019-02-18,"1,126"
2019-02-19,"1,126"
2019-02-20,"1,123"
2019-02-21,"1,122.50"
2019-02-22,"1,126.40"
2019-02-25,"1,122.80"
2019-02-26,"1,117.10"
2019-02-27,"1,115.50"
2019-02-28,"1,118.60"
2019-03-04,"1,126"
2019-03-05,"1,126.40"
2019-03-06,"1,125.50"
2019-03-07,"1,128.50"
2019-03-08,"1,134"
2019-03-11,"1,134"
2019-03-12,"1,131.30"
2019-03-13,"1,129"
2019-03-14,"1,131.10"
2019-03-15,"1,136.10"
2019-03-18,"1,136"
2019-03-19,"1,131.50"
2019-03-20,"1,131"
2019-03-21,"1,125.80"
2019-03-22,"1,129"
2019-03-25,"1,135.50"
2019-03-26,"1,132.10"
2019-03-27,"1,134.50"
2019-03-28,"1,139"
2019-03-29,"1,137.10"
2019-04-01,"1,134.80"
2019-04-02,"1,133.30"
2019-04-03,"1,137.50"
2019-04-04,"1,135"
2019-04-05,"1,137"
2019-04-08,"1,137.10"
2019-04-09,"1,142.50"
2019-04-10,"1,141.10"
2019-04-11,"1,137.50"
2019-04-12,"1,141.50"
2019-04-15,"1,135"
2019-04-16,"1,135.80"
2019-04-17,"1,137.20"
2019-04-18,"1,133.50"
2019-04-19,"1,137.40"
2019-04-22,"1,136.30"
2019-04-23,"1,141"
2019-04-24,"1,143"
2019-04-25,"1,158"
2019-04-26,"1,160"
2019-04-29,"1,157.50"
2019-04-30,"1,159"
2019-05-02,"1,165"
2019-05-03,"1,168"
2019-05-07,"1,169.80"
2019-05-08,"1,172.10"
2019-05-09,"1,172"
2019-05-10,"1,178"
2019-05-13,"1,180"
2019-05-14,"1,190"
2019-05-15,"1,188.50"
2019-05-16,"1,187"
2019-05-17,"1,192.20"
2019-05-20,"1,193.50"
2019-05-21,"1,193"
2019-05-22,"1,192.50"
2019-05-23,"1,192"
2019-05-24,"1,189"
2019-05-27,"1,186"
2019-05-28,"1,185"
2019-05-29,"1,188"
2019-05-30,"1,194"
2019-05-31,"1,191.60"
2019-06-03,"1,190"
2019-06-04,"1,179.10"
2019-06-05,"1,179"
2019-06-07,"1,179.50"
2019-06-10,"1,181.50"
2019-06-11,"1,184.50"
2019-06-12,"1,179.20"
2019-06-13,"1,184.20"
2019-06-14,"1,183.20"
2019-06-17,"1,186.40"
2019-06-18,"1,186.50"
2019-06-19,"1,176"
2019-06-20,"1,172.90"
2019-06-21,"1,160"
2019-06-24,"1,159"
2019-06-25,"1,155"
2019-06-26,"1,157"
2019-06-27,"1,154.50"
2019-06-28,"1,157.30"
2019-07-01,"1,150.50"
2019-07-02,"1,162.10"
2019-07-03,"1,167.70"
2019-07-04,"1,169.50"
2019-07-05,"1,168.50"
2019-07-08,"1,176"
2019-07-09,"1,181"
2019-07-10,"1,182.20"
2019-07-11,"1,176.80"
2019-07-12,"1,174.80"
2019-07-15,"1,178.70"
2019-07-16,"1,181.50"
2019-07-17,"1,180"
2019-07-18,"1,181"
2019-07-19,"1,174"
2019-07-22,"1,177.50"
2019-07-23,"1,177"
2019-07-24,"1,180.50"
2019-07-25,"1,178"
2019-07-26,"1,183.50"
2019-07-29,"1,184.80"
2019-07-30,"1,184"
2019-07-31,"1,181.50"
2019-08-01,"1,188"
2019-08-02,"1,196"
2019-08-05,"1,203.60"
2019-08-06,"1,220"
2019-08-07,"1,213"
2019-08-08,"1,214"
2019-08-09,"1,207.60"
2019-08-12,"1,214"
2019-08-13,"1,219.50"
2019-08-14,"1,207"
2019-08-16,"1,214"
2019-08-19,"1,208.50"
2019-08-20,"1,213"
2019-08-21,"1,208.30"
2019-08-22,"1,203.50"
2019-08-23,"1,212"
2019-08-26,"1,218.50"
2019-08-27,"1,214.80"
2019-08-28,"1,213.50"
2019-08-29,"1,213.50"
2019-08-30,"1,210"
2019-09-02,"1,212"
2019-09-03,"1,214"
2019-09-04,"1,212"
2019-09-05,"1,204.50"
2019-09-06,"1,198"
2019-09-09,"1,193.10"
2019-09-10,"1,192.30"
2019-09-11,"1,191.90"
2019-09-16,"1,182.30"
2019-09-17,"1,184.10"
2019-09-18,"1,188"
2019-09-19,"1,192.50"
2019-09-20,"1,195.10"
2019-09-23,"1,193.30"
2019-09-24,"1,194.80"
2019-09-25,"1,196.30"
2019-09-26,"1,201"
2019-09-27,"1,199.10"
2019-09-30,"1,202.20"
2019-10-01,"1,199"
2019-10-02,"1,203.50"
2019-10-04,"1,202.50"
2019-10-07,"1,193.50"
2019-10-08,"1,197.50"
2019-10-10,"1,198.60"
2019-10-11,"1,191"
2019-10-14,"1,182.50"
2019-10-15,"1,182"
2019-10-16,"1,185.10"
2019-10-17,"1,187"
2019-10-18,"1,179.50"
2019-10-21,"1,181"
2019-10-22,"1,171.70"
2019-10-23,"1,172"
2019-10-24,"1,171"
2019-10-25,"1,174"
2019-10-28,"1,171.80"
2019-10-29,"1,168"
2019-10-30,"1,167"
2019-10-31,"1,165"
2019-11-01,"1,170"
2019-11-04,"1,165"
2019-11-05,"1,160"
2019-11-06,"1,157"
2019-11-07,"1,161.50"
2019-11-08,"1,155.50"
2019-11-11,"1,158.90"
2019-11-12,"1,165.10"
2019-11-13,"1,167"
2019-11-14,"1,171.50"
2019-11-15,"1,169.10"
2019-11-18,"1,164.50"
2019-11-19,"1,167.40"
2019-11-20,"1,169.40"
2019-11-21,"1,172.50"
2019-11-22,"1,177.50"
2019-11-25,"1,179"
2019-11-26,"1,172.60"
2019-11-27,"1,173.70"
2019-11-28,"1,179.50"
2019-11-29,"1,179.10"
2019-12-02,"1,181"
2019-12-03,"1,185.50"
2019-12-04,"1,190.50"
2019-12-05,"1,192.50"
2019-12-06,"1,188.50"
2019-12-09,"1,188"
2019-12-10,"1,191.50"
2019-12-11,"1,190.70"
2019-12-12,"1,189"
2019-12-13,"1,172"
2019-12-16,"1,177"
2019-12-17,"1,169"
2019-12-18,"1,163"
2019-12-19,"1,166"
2019-12-20,"1,163.30"
2019-12-23,"1,159.70"
2019-12-24,"1,164"
2019-12-26,"1,161.50"
2019-12-27,"1,162.30"
2019-12-30,"1,160"
2019-12-31,
2020-01-02,"1,153.80"
2020-01-03,"1,158.50"
2020-01-06,"1,168.10"
2020-01-07,"1,168.50"
2020-01-08,"1,170.30"
2020-01-09,"1,162"
2020-01-10,"1,159.20"
2020-01-13,"1,158.50"
2020-01-14,"1,153.70"
2020-01-15,"1,160"
2020-01-16,"1,159.50"
2020-01-17,"1,160"
2020-01-20,"1,161.50"
2020-01-21,"1,159.90"
2020-01-22,"1,169.30"
2020-01-23,"1,167"
2020-01-28,"1,178.50"
2020-01-29,"1,177.70"
2020-01-30,"1,179"
2020-01-31,"1,188.80"
2020-02-03,"1,197"
2020-02-04,"1,191.60"
2020-02-05,"1,184"
2020-02-06,"1,184"
2020-02-07,"1,185"
2020-02-10,"1,193"
2020-02-11,"1,187"
2020-02-12,"1,182"
2020-02-13,"1,182"
2020-02-14,"1,184"
2020-02-17,"1,183"
2020-02-18,"1,184.50"
2020-02-19,"1,190"
2020-02-20,"1,193"
2020-02-21,"1,205.70"
2020-02-24,"1,215.50"
2020-02-25,"1,220.50"
2020-02-26,"1,216.50"
2020-02-27,"1,215"
2020-02-28,"1,215"
2020-03-02,"1,205"
2020-03-03,"1,191.50"
2020-03-04,"1,187"
2020-03-05,"1,187"
2020-03-06,"1,190.50"
2020-03-09,"1,192.90"
2020-03-10,"1,203"
2020-03-11,"1,188"
2020-03-12,"1,190.70"
2020-03-13,"1,215"
2020-03-16,"1,211"
2020-03-17,"1,231"
2020-03-18,"1,243"
2020-03-19,"1,257"
2020-03-20,"1,253.70"
2020-03-23,"1,265"
2020-03-24,"1,265"
2020-03-25,"1,235.70"
2020-03-26,"1,226"
2020-03-27,"1,214"
2020-03-30,"1,216"
2020-03-31,"1,223"
2020-04-01,"1,219.80"
2020-04-02,"1,236"
2020-04-03,"1,228"
2020-04-06,"1,237"
2020-04-07,"1,222"
2020-04-08,"1,216"
2020-04-09,"1,214.50"
2020-04-10,"1,211.10"
2020-04-13,"1,214"
2020-04-14,"1,215.10"
2020-04-16,"1,224.90"
2020-04-17,"1,227"
2020-04-20,"1,217"
2020-04-21,"1,222"
2020-04-22,"1,235"
2020-04-23,"1,235"
2020-04-24,"1,233.50"
2020-04-27,"1,232.50"
2020-04-28,"1,222"
2020-04-29,"1,223"
2020-05-04,"1,226.10"
2020-05-06,"1,222.50"
2020-05-07,"1,229"
2020-05-08,"1,220"
2020-05-11,"1,219"
2020-05-12,"1,224"
2020-05-13,"1,228"
2020-05-14,"1,228"
2020-05-15,"1,227.10"
2020-05-18,"1,232.30"
2020-05-19,"1,224.50"
2020-05-20,"1,226"
2020-05-21,"1,226.90"
2020-05-22,"1,234"
2020-05-25,"1,240.50"
2020-05-26,"1,242"
2020-05-27,"1,230.50"
2020-05-28,"1,238"
2020-05-29,"1,238.50"
2020-06-01,"1,230.30"
2020-06-02,"1,224"
2020-06-03,"1,218"
2020-06-04,"1,215.50"
2020-06-05,"1,217"
2020-06-08,"1,202"
2020-06-09,"1,197"
2020-06-10,"1,199"
2020-06-11,"1,192.20"
2020-06-12,"1,207.20"
2020-06-15,"1,206"
2020-06-16,"1,207"
2020-06-17,"1,212"
2020-06-18,"1,216.20"
2020-06-19,"1,212.50"
2020-06-22,"1,213.40"
2020-06-23,"1,208.80"
2020-06-24,"1,206"
2020-06-25,"1,207"
2020-06-26,"1,200"
2020-06-29,"1,205"
2020-06-30,"1,198.50"
2020-07-01,"1,199"
2020-07-02,"1,201.70"
2020-07-03,"1,199.50"
2020-07-06,"1,199"
2020-07-07,"1,191"
2020-07-08,"1,196"
2020-07-09,"1,192.50"
2020-07-10,"1,197"
2020-07-13,"1,200.80"
2020-07-14,"1,204.60"
2020-07-15,"1,203"
2020-07-16,"1,200.50"
2020-07-17,"1,205"
2020-07-20,"1,203.50"
2020-07-21,"1,200"
2020-07-22,"1,193"
2020-07-23,"1,197.70"
2020-07-24,"1,202.50"
2020-07-27,"1,201.20"
2020-07-28,"1,193.80"
2020-07-29,"1,197.10"
2020-07-30,"1,190"
2020-07-31,"1,188.50"
2020-08-03,"1,194.20"
2020-08-04,"1,192.20"
2020-08-05,"1,192"
2020-08-06,"1,185.40"
2020-08-07,"1,185"
2020-08-10,"1,189"
2020-08-11,"1,187"
2020-08-12,"1,186"
2020-08-13,"1,183"
2020-08-14,"1,184.50"
2020-08-18,"1,183.60"
2020-08-19,"1,182.50"
2020-08-20,"1,184"
2020-08-21,"1,184.50"
2020-08-24,"1,191.50"
2020-08-25,"1,189"
2020-08-26,"1,186.60"
2020-08-27,"1,185.10"
2020-08-28,"1,186.30"
2020-08-31,"1,180.80"
2020-09-01,"1,186.10"
2020-09-02,"1,185"
2020-09-03,"1,188.80"
2020-09-04,"1,192"
2020-09-07,"1,186"
2020-09-08,"1,187"
2020-09-09,"1,190.60"
2020-09-10,"1,183"
2020-09-11,"1,188"
2020-09-14,"1,187"
2020-09-15,"1,181.90"
2020-09-16,"1,180.50"
2020-09-17,"1,173.50"
2020-09-18,"1,169.50"
2020-09-21,"1,164"
2020-09-22,"1,163.90"
2020-09-23,"1,162.90"
2020-09-24,"1,171"
2020-09-25,"1,169.50"
2020-09-28,"1,173.30"
2020-09-29,"1,167.50"
2020-10-05,"1,166.50"
2020-10-06,"1,158"
2020-10-07,"1,164.50"
2020-10-08,"1,157"
2020-10-12,"1,150"
2020-10-13,"1,148.30"
2020-10-14,"1,149.50"
2020-10-15,"1,147"
2020-10-16,"1,145.50"
2020-10-19,"1,144"
2020-10-20,"1,140.50"
2020-10-21,"1,138.30"
2020-10-22,"1,133.50"
2020-10-23,"1,135"
2020-10-26,"1,130"
2020-10-27,"1,132"
2020-10-28,"1,129.50"
2020-10-29,"1,134.50"
2020-10-30,"1,131.10"
2020-11-02,"1,137"
2020-11-03,"1,133"
2020-11-04,"1,128.30"
2020-11-05,"1,130"
2020-11-06,"1,124"
2020-11-09,"1,120"
2020-11-10,"1,118.50"
2020-11-11,"1,116.50"
2020-11-12,"1,112"
2020-11-13,"1,115.50"
2020-11-16,"1,107.70"
2020-11-17,"1,107"
2020-11-18,"1,106"
2020-11-19,"1,107"
2020-11-20,"1,115"
2020-11-23,"1,115.50"
2020-11-24,"1,114"
2020-11-25,"1,108.80"
2020-11-26,"1,106.70"
2020-11-27,"1,105.80"
2020-11-30,"1,104.20"
2020-12-01,"1,108.10"
2020-12-02,"1,105.20"
2020-12-03,"1,100.10"
2020-12-04,"1,092.50"
2020-12-07,"1,083"
2020-12-08,"1,084"
2020-12-09,"1,085"
2020-12-10,"1,087.50"
2020-12-11,"1,087"
2020-12-14,"1,091.50"
2020-12-15,"1,092.70"
2020-12-16,"1,089.50"
2020-12-17,"1,094"
2020-12-18,"1,093.50"
2020-12-21,"1,100"
2020-12-22,"1,104.70"
2020-12-23,"1,109"
2020-12-24,"1,106"
2020-12-28,"1,102.60"
2020-12-29,"1,097.50"
2020-12-30,"1,091.70"
2020-12-31,
2021-01-04,"1,087.50"
2021-01-05,"1,086"
2021-01-06,"1,087"
2021-01-07,"1,087"
2021-01-08,"1,093.30"
2021-01-11,"1,093.50"
2021-01-12,"1,098"
2021-01-13,"1,094.10"
2021-01-14,"1,098"
2021-01-15,"1,096.50"
2021-01-18,"1,105.50"
2021-01-19,"1,104"
2021-01-20,"1,103.50"
2021-01-21,"1,099"
2021-01-22,"1,100.50"
2021-01-25,"1,105"
2021-01-26,"1,102.50"
2021-01-27,"1,102.40"
2021-01-28,"1,109.40"
2021-01-29,"1,114"
2021-02-01,"1,119.50"
2021-02-02,"1,117"
2021-02-03,"1,115"
2021-02-04,"1,114"
2021-02-05,"1,121"
2021-02-08,"1,118"
2021-02-09,"1,119.10"
2021-02-10,"1,111"
2021-02-15,"1,105"
2021-02-16,"1,102"
2021-02-17,"1,108.70"
2021-02-18,"1,106.30"
2021-02-19,"1,107.30"
2021-02-22,"1,106"
2021-02-23,"1,111.40"
2021-02-24,"1,109.90"
2021-02-25,"1,107"
2021-02-26,"1,120.50"
2021-03-02,"1,117"
2021-03-03,"1,124.70"
2021-03-04,"1,127"
2021-03-05,"1,132"
2021-03-08,"1,128"
2021-03-09,"1,141.50"
2021-03-10,"1,136.50"
2021-03-11,"1,138"
2021-03-12,"1,131"
2021-03-15,"1,136.50"
2021-03-16,"1,132.80"
2021-03-17,"1,130"
2021-03-18,"1,122.50"
2021-03-19,"1,128.70"
2021-03-22,"1,131"
2021-03-23,"1,126.30"
2021-03-24,"1,133.60"
2021-03-25,"1,136"
2021-03-26,"1,135"
2021-03-29,"1,130.10"
2021-03-30,"1,132.50"
2021-03-31,"1,133.80"
2021-04-01,"1,128"
2021-04-02,"1,128.50"
2021-04-05,"1,128"
2021-04-06,"1,124.50"
2021-04-07,"1,118"
2021-04-08,"1,119"
2021-04-09,"1,116.50"
2021-04-12,"1,120.80"
2021-04-13,"1,125.30"
2021-04-14,"1,121.50"
2021-04-15,"1,116.50"
2021-04-16,"1,117.50"
2021-04-19,"1,117"
2021-04-20,"1,115.60"
2021-04-21,"1,117"
2021-04-22,"1,116.50"
2021-04-23,"1,120.30"
2021-04-26,"1,116"
2021-04-27,"1,110.50"
2021-04-28,"1,113"
2021-04-29,"1,109"
2021-04-30,"1,108"
2021-05-03,"1,116.50"
2021-05-04,"1,120.60"
2021-05-06,"1,125.30"
2021-05-07,"1,121"
2021-05-10,"1,113.20"
2021-05-11,"1,116.50"
2021-05-12,"1,120"
2021-05-13,"1,133"
2021-05-14,"1,127.60"
2021-05-17,"1,127"
2021-05-18,"1,136"
2021-05-20,"1,132.50"
2021-05-21,"1,128"
2021-05-24,"1,127"
2021-05-25,"1,123.80"
2021-05-26,"1,122.50"
2021-05-27,"1,117.50"
2021-05-28,"1,118.50"
2021-05-31,"1,114"
2021-06-01,"1,107.30"
2021-06-02,"1,108.50"
2021-06-03,"1,111.50"
2021-06-04,"1,116.50"
2021-06-07,"1,111.20"
2021-06-08,"1,111.30"
2021-06-09,"1,118.50"
2021-06-10,"1,117"
2021-06-11,"1,113"
2021-06-14,"1,116.30"
2021-06-15,"1,117.50"
2021-06-16,"1,118.40"
2021-06-17,"1,132"
2021-06-18,"1,133"
2021-06-21,"1,135.50"
2021-06-22,"1,131.50"
2021-06-23,"1,133"
2021-06-24,"1,136.90"
2021-06-25,"1,132.50"
2021-06-28,"1,128"
2021-06-29,"1,130.50"
2021-06-30,"1,132"
2021-07-01,"1,130"
2021-07-02,"1,134.50"
2021-07-05,"1,131.80"
2021-07-06,"1,131.50"
2021-07-07,"1,137"
2021-07-08,"1,141"
2021-07-09,"1,147.50"
2021-07-12,"1,144.80"
2021-07-13,"1,147.50"
2021-07-14,"1,150.70"
2021-07-15,"1,145"
2021-07-16,"1,142.50"
2021-07-19,"1,143.50"
2021-07-20,"1,152"
2021-07-21,"1,148.70"
2021-07-22,"1,150.50"
2021-07-23,"1,151"
2021-07-26,"1,152.40"
2021-07-27,"1,154.50"
2021-07-28,"1,154.40"
2021-07-29,"1,150.60"
2021-07-30,"1,144.10"
2021-08-02,"1,152"
2021-08-03,"1,151"
2021-08-04,"1,149"
2021-08-05,"1,145"
2021-08-06,"1,143.10"
2021-08-09,"1,146.50"
2021-08-10,"1,147.50"
2021-08-11,"1,153.50"
2021-08-12,"1,154"
2021-08-13,"1,163.50"
2021-08-17,"1,166"
2021-08-18,"1,178.20"
2021-08-19,"1,173"
2021-08-20,"1,176.50"
2021-08-23,"1,176"
2021-08-24,"1,171.30"
2021-08-25,"1,165"
2021-08-26,"1,165"
2021-08-27,"1,171"
2021-08-30,"1,162.70"
2021-08-31,"1,166"
2021-09-01,"1,159"
2021-09-02,"1,156.50"
2021-09-03,"1,158.20"
2021-09-06,"1,155"
2021-09-07,"1,157.10"
2021-09-08,"1,163"
2021-09-09,"1,167.50"
2021-09-10,"1,170.50"
2021-09-13,"1,170.50"
2021-09-14,"1,174"
2021-09-15,"1,172"
2021-09-16,"1,166.50"
2021-09-17,"1,175.50"
2021-09-23,"1,183"
2021-09-24,"1,174.50"
2021-09-27,"1,179"
2021-09-28,"1,179.30"
2021-09-29,"1,188"
2021-09-30,"1,188"
2021-10-01,"1,185"
2021-10-05,"1,185"
2021-10-06,"1,186.40"
2021-10-07,"1,191"
2021-10-08,"1,190"
2021-10-12,"1,196"
2021-10-13,"1,199"
2021-10-14,"1,188.50"
2021-10-15,"1,184.50"
2021-10-18,"1,183"
2021-10-19,"1,187.10"
2021-10-20,"1,176.50"
2021-10-21,"1,175.50"
2021-10-22,"1,179"
2021-10-25,"1,178"
2021-10-26,"1,168"
2021-10-27,"1,168.50"
2021-10-28,"1,173.40"
2021-10-29,"1,168.50"
2021-11-01,"1,173.50"
2021-11-02,"1,177.60"
2021-11-03,"1,178.50"
2021-11-04,"1,178.50"
2021-11-05,"1,185.80"
2021-11-08,"1,182.60"
2021-11-09,"1,181.50"
2021-11-10,"1,179"
2021-11-11,"1,186"
2021-11-12,"1,181"
2021-11-15,"1,181"
2021-11-16,"1,183"
2021-11-17,"1,183"
2021-11-18,"1,182.50"
2021-11-19,"1,183.50"
2021-11-22,"1,190.50"
2021-11-23,"1,190.50"
2021-11-24,"1,190"
2021-11-25,"1,189"
2021-11-26,"1,190.50"
2021-11-29,"1,195.50"
2021-11-30,"1,191.70"
2021-12-01,"1,184.40"
2021-12-02,"1,178.50"
2021-12-03,"1,177.50"
2021-12-06,"1,184"
2021-12-07,"1,181"
2021-12-08,"1,177.20"
2021-12-09,"1,173.50"
2021-12-10,"1,178.40"
2021-12-13,"1,180.50"
2021-12-14,"1,184.50"
2021-12-15,"1,185"
2021-12-16,"1,183.90"
2021-12-17,"1,185.10"
2021-12-20,"1,189"
2021-12-21,"1,189.80"
2021-12-22,"1,191"
2021-12-23,"1,188.50"
2021-12-24,"1,186.20"
2021-12-27,"1,186.90"
2021-12-28,"1,186.50"
2021-12-29,"1,187.50"
2021-12-30,"1,185"
2021-12-31,
2022-01-03,"1,189.50"
2022-01-04,"1,195.50"
2022-01-05,"1,197"
2022-01-06,"1,200.90"
2022-01-07,"1,204.20"
2022-01-10,"1,198.80"
2022-01-11,"1,197.50"
2022-01-12,"1,190.50"
2022-01-13,"1,188.50"
2022-01-14,"1,188"
2022-01-17,"1,190"
2022-01-18,"1,190.50"
2022-01-19,"1,195"
2022-01-20,"1,189.50"
2022-01-21,"1,194"
2022-01-24,"1,193.50"
2022-01-25,"1,196"
2022-01-26,"1,196.90"
2022-01-27,"1,201"
2022-01-28,"1,205"
2022-02-03,"1,202"
2022-02-04,"1,202"
2022-02-07,"1,198.80"
2022-02-08,"1,198"
2022-02-09,"1,197.50"
2022-02-10,"1,194.50"
2022-02-11,"1,201"
2022-02-14,"1,200"
2022-02-15,"1,197"
2022-02-16,"1,196.70"
2022-02-17,"1,197"
2022-02-18,"1,199"
2022-02-21,"1,197.60"
2022-02-22,"1,195.50"
2022-02-23,"1,192.70"
2022-02-24,"1,195.10"
2022-02-25,"1,205"
2022-02-28,"1,204"
2022-03-02,"1,206"
2022-03-03,"1,204.20"
2022-03-04,"1,208"
2022-03-07,"1,219"
2022-03-08,"1,232"
2022-03-10,"1,225"
2022-03-11,"1,228.50"
2022-03-14,"1,237"
2022-03-15,"1,242"
2022-03-16,"1,241.20"
2022-03-17,"1,224.30"
2022-03-18,"1,212"
2022-03-21,"1,212"
2022-03-22,"1,222"
2022-03-23,"1,214.50"
2022-03-24,"1,218.50"
2022-03-25,"1,221"
2022-03-28,"1,224.50"
2022-03-29,"1,223"
2022-03-30,"1,210.50"
2022-03-31,"1,212"
2022-04-01,"1,215.20"
2022-04-04,"1,219.80"
2022-04-05,"1,214.90"
2022-04-06,"1,219"
2022-04-07,"1,219.50"
2022-04-08,"1,223.50"
2022-04-11,"1,230"
2022-04-12,"1,235.30"
2022-04-13,"1,229.50"
2022-04-14,"1,223.10"
2022-04-15,"1,230.50"
2022-04-18,"1,230"
2022-04-19,"1,234.70"
2022-04-20,"1,240"
2022-04-21,"1,234.50"
2022-04-22,"1,242.20"
2022-04-25,"1,243.50"
2022-04-26,"1,249.50"
2022-04-27,"1,261.50"
2022-04-28,"1,265"
2022-04-29,"1,272"
2022-05-02,"1,264"
2022-05-03,"1,267.20"
2022-05-04,"1,262"
2022-05-06,"1,267"
2022-05-09,"1,272"
2022-05-10,"1,276"
2022-05-11,"1,277.70"
2022-05-12,"1,282.50"
2022-05-13,"1,290.80"
2022-05-16,"1,277"
2022-05-17,"1,280"
2022-05-18,"1,267.50"
2022-05-19,"1,276"
2022-05-20,"1,267"
2022-05-23,"1,271.50"
2022-05-24,"1,261"
2022-05-25,"1,261.50"
2022-05-26,"1,265.50"
2022-05-27,"1,261"
2022-05-30,"1,250.10"
2022-05-31,"1,235"
2022-06-02,"1,248.80"
2022-06-03,"1,242.50"
2022-06-07,"1,255"
2022-06-08,"1,255"
2022-06-09,"1,257.10"
2022-06-10,"1,265"
2022-06-13,"1,280"
2022-06-14,"1,291.50"
2022-06-15,"1,289"
2022-06-16,"1,278"
2022-06-17,"1,288"
2022-06-20,"1,291"
2022-06-21,"1,290.50"
2022-06-22,"1,291.50"
2022-06-23,"1,299"
2022-06-24,"1,300"
2022-06-27,"1,290"
2022-06-28,"1,286.50"
2022-06-29,"1,292.40"
2022-06-30,"1,300.50"
2022-07-01,"1,290"
2022-07-04,"1,299.50"
2022-07-05,"1,296"
2022-07-06,"1,308.50"
2022-07-07,"1,305"
