변환,원자료
2015-12-07,"3,356,200,000,000"
2015-12-08,"3,574,200,000,000"
2015-12-09,"3,636,700,000,000"
2015-12-10,"4,506,400,000,000"
2015-12-11,"4,020,300,000,000"
2015-12-14,"4,022,000,000,000"
2015-12-15,"3,593,500,000,000"
2015-12-16,"4,207,000,000,000"
2015-12-17,"3,850,700,000,000"
2015-12-18,"4,021,900,000,000"
2015-12-21,"3,534,900,000,000"
2015-12-22,"4,181,100,000,000"
2015-12-23,"3,918,300,000,000"
2015-12-24,"3,551,500,000,000"
2015-12-28,"3,754,000,000,000"
2015-12-29,"3,757,600,000,000"
2015-12-30,
2015-12-31,
2016-01-04,"3,917,300,000,000"
2016-01-05,"4,098,000,000,000"
2016-01-06,"5,918,000,000,000"
2016-01-07,"4,907,200,000,000"
2016-01-08,"4,995,400,000,000"
2016-01-11,"4,145,500,000,000"
2016-01-12,"3,787,400,000,000"
2016-01-13,"3,882,800,000,000"
2016-01-14,"4,264,500,000,000"
2016-01-15,"4,391,100,000,000"
2016-01-18,"4,056,200,000,000"
2016-01-19,"4,441,600,000,000"
2016-01-20,"5,240,300,000,000"
2016-01-21,"4,729,600,000,000"
2016-01-22,"4,344,500,000,000"
2016-01-25,"4,005,000,000,000"
2016-01-26,"4,470,700,000,000"
2016-01-27,"5,065,400,000,000"
2016-01-28,"6,242,600,000,000"
2016-01-29,"6,483,700,000,000"
2016-02-01,"5,062,900,000,000"
2016-02-02,"4,639,400,000,000"
2016-02-03,"4,815,400,000,000"
2016-02-04,"5,253,800,000,000"
2016-02-05,"4,770,100,000,000"
2016-02-11,"4,770,100,000,000"
2016-02-12,"6,339,000,000,000"
2016-02-15,"4,413,400,000,000"
2016-02-16,"4,197,000,000,000"
2016-02-17,"5,188,300,000,000"
2016-02-18,"4,646,500,000,000"
2016-02-19,"3,825,300,000,000"
2016-02-22,"3,405,000,000,000"
2016-02-23,"3,949,000,000,000"
2016-02-24,"3,516,000,000,000"
2016-02-25,"3,881,800,000,000"
2016-02-26,"4,644,800,000,000"
2016-02-29,"4,534,800,000,000"
2016-03-02,"5,110,400,000,000"
2016-03-03,"4,903,700,000,000"
2016-03-04,"4,491,200,000,000"
2016-03-07,"4,612,000,000,000"
2016-03-08,"4,844,000,000,000"
2016-03-09,"4,893,200,000,000"
2016-03-10,"5,056,000,000,000"
2016-03-11,"4,207,100,000,000"
2016-03-14,"4,167,800,000,000"
2016-03-15,"3,764,700,000,000"
2016-03-16,"4,056,000,000,000"
2016-03-17,"5,094,500,000,000"
2016-03-18,"4,659,000,000,000"
2016-03-21,"4,012,300,000,000"
2016-03-22,"4,416,800,000,000"
2016-03-23,"3,929,400,000,000"
2016-03-24,"3,777,400,000,000"
2016-03-25,"3,751,900,000,000"
2016-03-28,"3,365,400,000,000"
2016-03-29,"3,991,800,000,000"
2016-03-30,"4,517,700,000,000"
2016-03-31,"4,840,900,000,000"
2016-04-01,"4,777,000,000,000"
2016-04-04,"4,192,200,000,000"
2016-04-05,"3,992,300,000,000"
2016-04-06,"4,299,800,000,000"
2016-04-07,"4,578,000,000,000"
2016-04-08,"4,332,900,000,000"
2016-04-11,"3,801,200,000,000"
2016-04-12,"3,861,400,000,000"
2016-04-14,"6,285,900,000,000"
2016-04-15,"4,428,500,000,000"
2016-04-18,"4,247,500,000,000"
2016-04-19,"4,392,300,000,000"
2016-04-20,"4,528,300,000,000"
2016-04-21,"4,714,200,000,000"
2016-04-22,"4,149,100,000,000"
2016-04-25,"4,310,200,000,000"
2016-04-26,"5,110,500,000,000"
2016-04-27,"5,312,000,000,000"
2016-04-28,"5,240,900,000,000"
2016-04-29,"4,899,500,000,000"
2016-05-02,"3,849,300,000,000"
2016-05-03,"3,729,500,000,000"
2016-05-04,"4,926,300,000,000"
2016-05-09,"5,179,300,000,000"
2016-05-10,"4,773,200,000,000"
2016-05-11,"4,363,800,000,000"
2016-05-12,"4,038,200,000,000"
2016-05-13,"4,495,600,000,000"
2016-05-16,"4,797,400,000,000"
2016-05-17,"5,415,000,000,000"
2016-05-18,"6,511,600,000,000"
2016-05-19,"5,225,500,000,000"
2016-05-20,"4,455,600,000,000"
2016-05-23,"4,062,500,000,000"
2016-05-24,"5,005,500,000,000"
2016-05-25,"5,410,500,000,000"
2016-05-26,"4,991,700,000,000"
2016-05-27,"4,814,100,000,000"
2016-05-30,"4,532,700,000,000"
2016-05-31,"8,425,300,000,000"
2016-06-01,"5,314,000,000,000"
2016-06-02,"5,143,900,000,000"
2016-06-03,"5,150,300,000,000"
2016-06-07,"5,459,300,000,000"
2016-06-08,"5,705,500,000,000"
2016-06-09,"7,585,400,000,000"
2016-06-10,"4,711,200,000,000"
2016-06-13,"4,530,700,000,000"
2016-06-14,"5,009,900,000,000"
2016-06-15,"4,491,900,000,000"
2016-06-16,"4,386,600,000,000"
2016-06-17,"4,420,700,000,000"
2016-06-20,"3,908,100,000,000"
2016-06-21,"4,426,400,000,000"
2016-06-22,"4,136,200,000,000"
2016-06-23,"4,155,700,000,000"
2016-06-24,"8,724,500,000,000"
2016-06-27,"5,095,600,000,000"
2016-06-28,"4,360,400,000,000"
2016-06-29,"4,757,300,000,000"
2016-06-30,"4,992,200,000,000"
2016-07-01,"4,280,300,000,000"
2016-07-04,"4,047,800,000,000"
2016-07-05,"3,872,500,000,000"
2016-07-06,"4,683,900,000,000"
2016-07-07,"3,936,400,000,000"
2016-07-08,"4,066,500,000,000"
2016-07-11,"4,239,200,000,000"
2016-07-12,"4,404,300,000,000"
2016-07-13,"4,655,800,000,000"
2016-07-14,"4,208,700,000,000"
2016-07-15,"4,557,900,000,000"
2016-07-18,"3,489,700,000,000"
2016-07-19,"3,693,800,000,000"
2016-07-20,"3,438,500,000,000"
2016-07-21,"3,847,500,000,000"
2016-07-22,"3,686,900,000,000"
2016-07-25,"4,001,400,000,000"
2016-07-26,"3,926,400,000,000"
2016-07-27,"4,433,700,000,000"
2016-07-28,"4,255,300,000,000"
2016-07-29,"4,967,000,000,000"
2016-08-01,"4,659,800,000,000"
2016-08-02,"4,276,300,000,000"
2016-08-03,"4,243,800,000,000"
2016-08-04,"3,586,900,000,000"
2016-08-05,"4,111,200,000,000"
2016-08-08,"4,091,300,000,000"
2016-08-09,"4,099,900,000,000"
2016-08-10,"4,536,800,000,000"
2016-08-11,"4,425,800,000,000"
2016-08-12,"4,537,300,000,000"
2016-08-16,"4,437,000,000,000"
2016-08-17,"4,305,900,000,000"
2016-08-18,"4,764,900,000,000"
2016-08-19,"4,862,700,000,000"
2016-08-22,"4,029,100,000,000"
2016-08-23,"4,351,100,000,000"
2016-08-24,"4,029,700,000,000"
2016-08-25,"4,118,000,000,000"
2016-08-26,"3,693,600,000,000"
2016-08-29,"3,800,400,000,000"
2016-08-30,"3,766,600,000,000"
2016-08-31,"5,392,600,000,000"
2016-09-01,"4,310,600,000,000"
2016-09-02,"3,883,300,000,000"
2016-09-05,"4,086,300,000,000"
2016-09-06,"4,033,200,000,000"
2016-09-07,"5,053,400,000,000"
2016-09-08,"5,576,500,000,000"
2016-09-09,"4,160,500,000,000"
2016-09-12,"4,758,400,000,000"
2016-09-13,"5,076,200,000,000"
2016-09-19,"4,961,600,000,000"
2016-09-20,"4,117,100,000,000"
2016-09-21,"4,065,100,000,000"
2016-09-22,"4,161,100,000,000"
2016-09-23,"4,428,300,000,000"
2016-09-26,"3,602,500,000,000"
2016-09-27,"4,621,200,000,000"
2016-09-28,"3,949,300,000,000"
2016-09-29,"4,434,000,000,000"
2016-09-30,"5,602,800,000,000"
2016-10-04,"5,019,200,000,000"
2016-10-05,"4,329,800,000,000"
2016-10-06,"5,236,000,000,000"
2016-10-07,"5,143,100,000,000"
2016-10-10,"4,563,200,000,000"
2016-10-11,"5,117,700,000,000"
2016-10-12,"4,683,800,000,000"
2016-10-13,"4,333,300,000,000"
2016-10-14,"4,103,600,000,000"
2016-10-17,"3,687,700,000,000"
2016-10-18,"3,805,700,000,000"
2016-10-19,"4,017,400,000,000"
2016-10-20,"3,587,700,000,000"
2016-10-21,"3,424,200,000,000"
2016-10-24,"3,441,700,000,000"
2016-10-25,"4,828,100,000,000"
2016-10-26,"4,563,500,000,000"
2016-10-27,"4,901,200,000,000"
2016-10-28,"3,879,900,000,000"
2016-10-31,"4,273,900,000,000"
2016-11-01,"4,205,100,000,000"
2016-11-02,"4,303,700,000,000"
2016-11-03,"3,673,800,000,000"
2016-11-04,"3,004,200,000,000"
2016-11-07,"3,042,200,000,000"
2016-11-08,"3,152,900,000,000"
2016-11-09,"7,350,100,000,000"
2016-11-10,"6,952,600,000,000"
2016-11-11,"6,645,300,000,000"
2016-11-14,"5,099,800,000,000"
2016-11-15,"5,015,200,000,000"
2016-11-16,"4,486,600,000,000"
2016-11-17,"3,483,200,000,000"
2016-11-18,"4,577,300,000,000"
2016-11-21,"3,401,600,000,000"
2016-11-22,"3,497,300,000,000"
2016-11-23,"4,196,200,000,000"
2016-11-24,"3,447,500,000,000"
2016-11-25,"2,753,500,000,000"
2016-11-28,"3,085,100,000,000"
2016-11-29,"4,413,500,000,000"
2016-11-30,"5,559,000,000,000"
2016-12-01,"3,888,100,000,000"
2016-12-02,"3,540,000,000,000"
2016-12-05,"3,006,800,000,000"
2016-12-06,"3,694,600,000,000"
2016-12-07,"3,614,800,000,000"
2016-12-08,"4,895,900,000,000"
2016-12-09,"3,683,200,000,000"
2016-12-12,"3,640,200,000,000"
2016-12-13,"4,126,100,000,000"
2016-12-14,"3,275,400,000,000"
2016-12-15,"3,223,600,000,000"
2016-12-16,"3,771,600,000,000"
2016-12-19,"2,932,600,000,000"
2016-12-20,"3,044,700,000,000"
2016-12-21,"3,334,300,000,000"
2016-12-22,"3,140,000,000,000"
2016-12-23,"3,091,300,000,000"
2016-12-26,"2,980,400,000,000"
2016-12-27,"3,008,000,000,000"
2016-12-28,"3,017,900,000,000"
2016-12-29,"2,947,700,000,000"
2016-12-30,
2017-01-02,"2,597,500,000,000"
2017-01-03,"3,696,100,000,000"
2017-01-04,"4,009,100,000,000"
2017-01-05,"3,995,700,000,000"
2017-01-06,"3,362,900,000,000"
2017-01-09,"3,788,100,000,000"
2017-01-10,"3,789,400,000,000"
2017-01-11,"4,420,100,000,000"
2017-01-12,"4,646,600,000,000"
2017-01-13,"4,647,400,000,000"
2017-01-16,"4,652,500,000,000"
2017-01-17,"4,106,400,000,000"
2017-01-18,"3,950,800,000,000"
2017-01-19,"4,031,300,000,000"
2017-01-20,"3,981,100,000,000"
2017-01-23,"3,774,400,000,000"
2017-01-24,"3,603,500,000,000"
2017-01-25,"4,084,400,000,000"
2017-01-26,"4,260,500,000,000"
2017-01-31,"4,322,700,000,000"
2017-02-01,"4,362,700,000,000"
2017-02-02,"5,707,500,000,000"
2017-02-03,"4,913,300,000,000"
2017-02-06,"3,819,900,000,000"
2017-02-07,"4,018,200,000,000"
2017-02-08,"4,224,500,000,000"
2017-02-09,"4,158,200,000,000"
2017-02-10,"4,761,300,000,000"
2017-02-13,"3,896,700,000,000"
2017-02-14,"4,380,800,000,000"
2017-02-15,"4,631,700,000,000"
2017-02-16,"4,235,000,000,000"
2017-02-17,"4,265,600,000,000"
2017-02-20,"3,267,300,000,000"
2017-02-21,"3,844,500,000,000"
2017-02-22,"3,947,700,000,000"
2017-02-23,"4,470,400,000,000"
2017-02-24,"5,176,800,000,000"
2017-02-27,"4,170,000,000,000"
2017-02-28,"5,051,500,000,000"
2017-03-02,"6,017,400,000,000"
2017-03-03,"4,968,500,000,000"
2017-03-06,"4,562,500,000,000"
2017-03-07,"3,882,600,000,000"
2017-03-08,"4,517,100,000,000"
2017-03-09,"5,110,500,000,000"
2017-03-10,"5,570,700,000,000"
2017-03-13,"4,568,000,000,000"
2017-03-14,"5,223,900,000,000"
2017-03-15,"4,809,600,000,000"
2017-03-16,"5,000,300,000,000"
2017-03-17,"4,830,300,000,000"
2017-03-20,"4,015,800,000,000"
2017-03-21,"5,387,100,000,000"
2017-03-22,"5,455,900,000,000"
2017-03-23,"5,020,800,000,000"
2017-03-24,"5,045,800,000,000"
2017-03-27,"5,291,300,000,000"
2017-03-28,"4,940,600,000,000"
2017-03-29,"5,020,900,000,000"
2017-03-30,"4,307,200,000,000"
2017-03-31,"4,287,400,000,000"
2017-04-03,"3,913,000,000,000"
2017-04-04,"4,458,300,000,000"
2017-04-05,"4,756,000,000,000"
2017-04-06,"4,053,600,000,000"
2017-04-07,"3,844,500,000,000"
2017-04-10,"3,905,900,000,000"
2017-04-11,
2017-04-12,"3,804,200,000,000"
2017-04-13,"4,235,200,000,000"
2017-04-14,"3,316,400,000,000"
2017-04-17,"3,627,600,000,000"
2017-04-18,"3,826,000,000,000"
2017-04-19,"4,712,800,000,000"
2017-04-20,"4,913,100,000,000"
2017-04-21,"4,625,900,000,000"
2017-04-24,"4,199,100,000,000"
2017-04-25,"4,773,500,000,000"
2017-04-26,"5,233,100,000,000"
2017-04-27,"6,331,500,000,000"
2017-04-28,"5,642,100,000,000"
2017-05-02,"4,729,300,000,000"
2017-05-04,"4,558,900,000,000"
2017-05-08,"6,515,900,000,000"
2017-05-10,"9,247,000,000,000"
2017-05-11,"7,655,800,000,000"
2017-05-12,"6,322,600,000,000"
2017-05-15,"4,585,000,000,000"
2017-05-16,"6,030,200,000,000"
2017-05-17,"5,619,500,000,000"
2017-05-18,"5,830,900,000,000"
2017-05-19,"5,781,300,000,000"
2017-05-22,"5,746,800,000,000"
2017-05-23,"5,523,400,000,000"
2017-05-24,"5,671,800,000,000"
2017-05-25,"6,202,400,000,000"
2017-05-26,"5,997,800,000,000"
2017-05-29,"5,529,600,000,000"
2017-05-30,"5,562,900,000,000"
2017-05-31,"8,244,300,000,000"
2017-06-01,"5,281,400,000,000"
2017-06-02,"6,020,100,000,000"
2017-06-05,"5,108,400,000,000"
2017-06-07,"6,019,200,000,000"
2017-06-08,"8,230,000,000,000"
2017-06-09,"7,079,200,000,000"
2017-06-12,"5,706,500,000,000"
2017-06-13,"5,566,900,000,000"
2017-06-14,"6,630,700,000,000"
2017-06-15,"5,782,600,000,000"
2017-06-16,"5,741,400,000,000"
2017-06-19,"5,350,300,000,000"
2017-06-20,"6,699,500,000,000"
2017-06-21,"6,342,200,000,000"
2017-06-22,"6,196,200,000,000"
2017-06-23,"5,316,700,000,000"
2017-06-26,"5,106,000,000,000"
2017-06-27,"5,288,200,000,000"
2017-06-28,"5,792,100,000,000"
2017-06-29,"5,382,000,000,000"
2017-06-30,"5,006,200,000,000"
2017-07-03,"4,723,200,000,000"
2017-07-04,"4,753,700,000,000"
2017-07-05,"4,653,200,000,000"
2017-07-06,"4,690,600,000,000"
2017-07-07,"4,972,100,000,000"
2017-07-10,"4,852,200,000,000"
2017-07-11,"4,828,200,000,000"
2017-07-12,"4,909,100,000,000"
2017-07-13,"6,039,000,000,000"
2017-07-14,"4,923,200,000,000"
2017-07-17,"4,819,700,000,000"
2017-07-18,"4,599,600,000,000"
2017-07-19,"5,024,500,000,000"
2017-07-20,"5,273,100,000,000"
2017-07-21,"5,106,100,000,000"
2017-07-24,"4,552,100,000,000"
2017-07-25,"5,268,500,000,000"
2017-07-26,"6,381,800,000,000"
2017-07-27,"5,328,800,000,000"
2017-07-28,"7,019,700,000,000"
2017-07-31,"5,646,500,000,000"
2017-08-01,"5,605,200,000,000"
2017-08-02,"5,245,700,000,000"
2017-08-03,"6,500,800,000,000"
2017-08-04,"5,084,000,000,000"
2017-08-07,"4,428,400,000,000"
2017-08-08,"4,509,300,000,000"
2017-08-09,"4,626,800,000,000"
2017-08-10,"6,170,600,000,000"
2017-08-11,"6,110,200,000,000"
2017-08-14,"4,567,700,000,000"
2017-08-16,"6,083,500,000,000"
2017-08-17,"4,423,200,000,000"
2017-08-18,"4,052,500,000,000"
2017-08-21,"3,753,500,000,000"
2017-08-22,"3,827,500,000,000"
2017-08-23,"3,918,300,000,000"
2017-08-24,"4,587,000,000,000"
2017-08-25,"4,550,300,000,000"
2017-08-28,"4,035,800,000,000"
2017-08-29,"4,292,600,000,000"
2017-08-30,"4,509,000,000,000"
2017-08-31,"5,118,800,000,000"
2017-09-01,"4,668,600,000,000"
2017-09-04,"4,323,300,000,000"
2017-09-05,"4,761,000,000,000"
2017-09-06,"5,219,200,000,000"
2017-09-07,"4,625,000,000,000"
2017-09-08,"4,494,000,000,000"
2017-09-11,"4,830,700,000,000"
2017-09-12,"4,858,600,000,000"
2017-09-13,"5,885,400,000,000"
2017-09-14,"6,382,100,000,000"
2017-09-15,"6,169,400,000,000"
2017-09-18,"5,129,600,000,000"
2017-09-19,"5,242,200,000,000"
2017-09-20,"5,533,500,000,000"
2017-09-21,"5,255,300,000,000"
2017-09-22,"6,007,300,000,000"
2017-09-25,"4,756,900,000,000"
2017-09-26,"5,648,200,000,000"
2017-09-27,"4,329,800,000,000"
2017-09-28,"4,536,100,000,000"
2017-09-29,"4,667,300,000,000"
2017-10-10,"7,257,900,000,000"
2017-10-11,"6,086,400,000,000"
2017-10-12,"6,205,000,000,000"
2017-10-13,"6,823,900,000,000"
2017-10-16,"6,091,200,000,000"
2017-10-17,"5,236,000,000,000"
2017-10-18,"5,720,800,000,000"
2017-10-19,"6,747,000,000,000"
2017-10-20,"5,583,100,000,000"
2017-10-23,"4,700,500,000,000"
2017-10-24,"4,555,700,000,000"
2017-10-25,"5,030,100,000,000"
2017-10-26,"7,053,000,000,000"
2017-10-27,"6,248,400,000,000"
2017-10-30,"6,931,200,000,000"
2017-10-31,"7,613,000,000,000"
2017-11-01,"7,391,100,000,000"
2017-11-02,"6,255,100,000,000"
2017-11-03,"5,515,000,000,000"
2017-11-06,"5,370,800,000,000"
2017-11-07,"5,256,200,000,000"
2017-11-08,"5,535,000,000,000"
2017-11-09,"6,834,500,000,000"
2017-11-10,"5,374,800,000,000"
2017-11-13,"6,005,400,000,000"
2017-11-14,"5,672,100,000,000"
2017-11-15,"7,195,500,000,000"
2017-11-16,"5,544,600,000,000"
2017-11-17,"6,464,800,000,000"
2017-11-20,"5,802,100,000,000"
2017-11-21,"6,539,800,000,000"
2017-11-22,"7,050,900,000,000"
2017-11-23,"5,018,900,000,000"
2017-11-24,"4,398,400,000,000"
2017-11-27,"6,200,100,000,000"
2017-11-28,"6,153,900,000,000"
2017-11-29,"5,148,000,000,000"
2017-11-30,"9,128,500,000,000"
2017-12-01,"5,441,900,000,000"
2017-12-04,"5,931,800,000,000"
2017-12-05,"5,825,900,000,000"
2017-12-06,"6,566,500,000,000"
2017-12-07,"6,032,300,000,000"
2017-12-08,"5,323,000,000,000"
2017-12-11,"4,535,700,000,000"
2017-12-12,"5,067,800,000,000"
2017-12-13,"5,028,100,000,000"
2017-12-14,"8,117,000,000,000"
2017-12-15,"5,827,200,000,000"
2017-12-18,"4,386,500,000,000"
2017-12-19,"5,077,300,000,000"
2017-12-20,"4,598,600,000,000"
2017-12-21,"5,244,400,000,000"
2017-12-22,"4,412,500,000,000"
2017-12-26,"5,565,600,000,000"
2017-12-27,"4,780,600,000,000"
2017-12-28,"4,137,200,000,000"
2017-12-29,
2018-01-02,"4,600,700,000,000"
2018-01-03,"5,961,900,000,000"
2018-01-04,"6,793,000,000,000"
2018-01-05,"6,157,100,000,000"
2018-01-08,"6,272,300,000,000"
2018-01-09,"7,232,700,000,000"
2018-01-10,"8,436,200,000,000"
2018-01-11,"7,524,000,000,000"
2018-01-12,"8,633,400,000,000"
2018-01-15,"6,049,300,000,000"
2018-01-16,"6,468,600,000,000"
2018-01-17,"6,213,900,000,000"
2018-01-18,"6,337,000,000,000"
2018-01-19,"6,144,400,000,000"
2018-01-22,"6,072,000,000,000"
2018-01-23,"6,722,000,000,000"
2018-01-24,"6,553,100,000,000"
2018-01-25,"7,681,600,000,000"
2018-01-26,"7,560,700,000,000"
2018-01-29,"7,801,200,000,000"
2018-01-30,"7,718,500,000,000"
2018-01-31,"10,734,800,000,000"
2018-02-01,"7,778,100,000,000"
2018-02-02,"8,005,600,000,000"
2018-02-05,"7,851,100,000,000"
2018-02-06,"9,566,600,000,000"
2018-02-07,"8,369,400,000,000"
2018-02-08,"7,118,600,000,000"
2018-02-09,"8,338,700,000,000"
2018-02-12,"6,418,900,000,000"
2018-02-13,"7,238,200,000,000"
2018-02-14,"5,775,000,000,000"
2018-02-19,"5,762,700,000,000"
2018-02-20,"5,070,500,000,000"
2018-02-21,"5,965,300,000,000"
2018-02-22,"4,852,400,000,000"
2018-02-23,"5,387,100,000,000"
2018-02-26,"5,237,200,000,000"
2018-02-27,"5,530,000,000,000"
2018-02-28,"6,880,400,000,000"
2018-03-02,"5,922,100,000,000"
2018-03-05,"5,661,400,000,000"
2018-03-06,"6,511,200,000,000"
2018-03-07,"8,021,300,000,000"
2018-03-08,"8,874,600,000,000"
2018-03-09,"8,462,300,000,000"
2018-03-12,"6,462,000,000,000"
2018-03-13,"7,711,500,000,000"
2018-03-14,"6,258,900,000,000"
2018-03-15,"5,935,100,000,000"
2018-03-16,"6,390,800,000,000"
2018-03-19,"5,870,100,000,000"
2018-03-20,"5,258,100,000,000"
2018-03-21,"5,726,400,000,000"
2018-03-22,"7,036,700,000,000"
2018-03-23,"7,931,500,000,000"
2018-03-26,"5,928,600,000,000"
2018-03-27,"6,305,600,000,000"
2018-03-28,"7,761,100,000,000"
2018-03-29,"7,256,800,000,000"
2018-03-30,"6,360,200,000,000"
2018-04-02,"6,606,900,000,000"
2018-04-03,"7,531,100,000,000"
2018-04-04,"7,949,400,000,000"
2018-04-05,"7,170,600,000,000"
2018-04-06,"6,907,800,000,000"
2018-04-09,"6,534,300,000,000"
2018-04-10,"7,394,100,000,000"
2018-04-11,"6,775,200,000,000"
2018-04-12,"8,003,100,000,000"
2018-04-13,"6,811,500,000,000"
2018-04-16,"6,081,500,000,000"
2018-04-17,"6,234,300,000,000"
2018-04-18,"8,073,000,000,000"
2018-04-19,"9,996,100,000,000"
2018-04-20,"7,714,900,000,000"
2018-04-23,"9,048,400,000,000"
2018-04-24,"8,176,700,000,000"
2018-04-25,"7,193,500,000,000"
2018-04-26,"7,786,300,000,000"
2018-04-27,"7,999,000,000,000"
2018-04-30,"9,339,600,000,000"
2018-05-02,"11,498,800,000,000"
2018-05-03,"7,424,000,000,000"
2018-05-04,"10,607,600,000,000"
2018-05-08,"9,456,700,000,000"
2018-05-09,"8,874,000,000,000"
2018-05-10,"8,742,500,000,000"
2018-05-11,"7,433,100,000,000"
2018-05-14,"9,458,100,000,000"
2018-05-15,"9,199,700,000,000"
2018-05-16,"9,622,600,000,000"
2018-05-17,"8,078,300,000,000"
2018-05-18,"6,349,300,000,000"
2018-05-21,"5,970,800,000,000"
2018-05-23,"9,128,900,000,000"
2018-05-24,"6,674,100,000,000"
2018-05-25,"8,894,000,000,000"
2018-05-28,"9,746,600,000,000"
2018-05-29,"8,366,200,000,000"
2018-05-30,"8,868,700,000,000"
2018-05-31,"13,252,100,000,000"
2018-06-01,"8,620,900,000,000"
2018-06-04,"7,560,900,000,000"
2018-06-05,"6,918,200,000,000"
2018-06-07,"7,871,000,000,000"
2018-06-08,"7,199,200,000,000"
2018-06-11,"6,813,000,000,000"
2018-06-12,"9,401,700,000,000"
2018-06-14,"9,453,500,000,000"
2018-06-15,"8,930,100,000,000"
2018-06-18,"8,466,900,000,000"
2018-06-19,"7,898,300,000,000"
2018-06-20,"6,801,300,000,000"
2018-06-21,"6,678,900,000,000"
2018-06-22,"6,516,500,000,000"
2018-06-25,"5,558,500,000,000"
2018-06-26,"6,330,100,000,000"
2018-06-27,"6,793,400,000,000"
2018-06-28,"5,573,700,000,000"
2018-06-29,"6,152,200,000,000"
2018-07-02,"5,894,200,000,000"
2018-07-03,"5,874,300,000,000"
2018-07-04,"4,772,600,000,000"
2018-07-05,"5,061,400,000,000"
2018-07-06,"6,280,400,000,000"
2018-07-09,"5,746,700,000,000"
2018-07-10,"4,769,200,000,000"
2018-07-11,"5,372,300,000,000"
2018-07-12,"5,974,100,000,000"
2018-07-13,"6,388,200,000,000"
2018-07-16,"4,893,500,000,000"
2018-07-17,"4,696,500,000,000"
2018-07-18,"4,838,300,000,000"
2018-07-19,"5,346,900,000,000"
2018-07-20,"4,910,700,000,000"
2018-07-23,"5,403,800,000,000"
2018-07-24,"5,724,300,000,000"
2018-07-25,"6,021,900,000,000"
2018-07-26,"6,111,400,000,000"
2018-07-27,"5,030,200,000,000"
2018-07-30,"4,430,800,000,000"
2018-07-31,"4,793,600,000,000"
2018-08-01,"4,706,800,000,000"
2018-08-02,"4,931,100,000,000"
2018-08-03,"4,128,400,000,000"
2018-08-06,"4,520,100,000,000"
2018-08-07,"4,612,900,000,000"
2018-08-08,"5,518,100,000,000"
2018-08-09,"5,985,900,000,000"
2018-08-10,"6,102,100,000,000"
2018-08-13,"5,853,900,000,000"
2018-08-14,"4,755,700,000,000"
2018-08-16,"5,928,800,000,000"
2018-08-17,"4,479,400,000,000"
2018-08-20,"4,309,800,000,000"
2018-08-21,"5,093,300,000,000"
2018-08-22,"5,054,300,000,000"
2018-08-23,"5,159,300,000,000"
2018-08-24,"5,052,500,000,000"
2018-08-27,"5,666,900,000,000"
2018-08-28,"5,400,100,000,000"
2018-08-29,"4,268,700,000,000"
2018-08-30,"5,138,000,000,000"
2018-08-31,"5,525,800,000,000"
2018-09-03,"3,980,400,000,000"
2018-09-04,"4,474,000,000,000"
2018-09-05,"5,220,200,000,000"
2018-09-06,"5,529,700,000,000"
2018-09-07,"6,094,300,000,000"
2018-09-10,"5,398,700,000,000"
2018-09-11,"5,705,300,000,000"
2018-09-12,"6,278,600,000,000"
2018-09-13,"6,391,100,000,000"
2018-09-14,"5,489,300,000,000"
2018-09-17,"4,942,600,000,000"
2018-09-18,"5,515,600,000,000"
2018-09-19,"5,930,300,000,000"
2018-09-20,"6,329,700,000,000"
2018-09-21,"7,063,400,000,000"
2018-09-27,"7,125,500,000,000"
2018-09-28,"6,927,600,000,000"
2018-10-01,"5,427,400,000,000"
2018-10-02,"6,394,800,000,000"
2018-10-04,"7,461,300,000,000"
2018-10-05,"6,175,900,000,000"
2018-10-08,"4,362,200,000,000"
2018-10-10,"6,313,100,000,000"
2018-10-11,"8,196,800,000,000"
2018-10-12,"6,085,100,000,000"
2018-10-15,"4,708,900,000,000"
2018-10-16,"3,936,700,000,000"
2018-10-17,"4,642,900,000,000"
2018-10-18,"4,155,100,000,000"
2018-10-19,"4,722,900,000,000"
2018-10-22,"3,836,700,000,000"
2018-10-23,"5,856,500,000,000"
2018-10-24,"6,309,700,000,000"
2018-10-25,"7,258,400,000,000"
2018-10-26,"6,688,100,000,000"
2018-10-29,"6,359,700,000,000"
2018-10-30,"6,907,800,000,000"
2018-10-31,"6,226,700,000,000"
2018-11-01,"5,838,800,000,000"
2018-11-02,"6,635,300,000,000"
2018-11-05,"4,830,400,000,000"
2018-11-06,"5,008,000,000,000"
2018-11-07,"6,247,400,000,000"
2018-11-08,"5,869,600,000,000"
2018-11-09,"5,153,100,000,000"
2018-11-12,"5,543,000,000,000"
2018-11-13,"5,865,400,000,000"
2018-11-14,"5,421,100,000,000"
2018-11-15,"4,633,000,000,000"
2018-11-16,"4,693,900,000,000"
2018-11-19,"4,609,700,000,000"
2018-11-20,"5,043,700,000,000"
2018-11-21,"4,959,600,000,000"
2018-11-22,"4,152,700,000,000"
2018-11-23,"3,692,200,000,000"
2018-11-26,"4,333,600,000,000"
2018-11-27,"4,554,600,000,000"
2018-11-28,"4,590,500,000,000"
2018-11-29,"5,115,800,000,000"
2018-11-30,"7,316,800,000,000"
2018-12-03,"5,431,300,000,000"
2018-12-04,"5,428,800,000,000"
2018-12-05,"4,660,300,000,000"
2018-12-06,"5,606,500,000,000"
2018-12-07,"4,221,000,000,000"
