snapped_at,market_cap,total_volume
1.49731E+12,1.13899E+11,2241416002
1.4974E+12,1.06244E+11,2541591391
1.49748E+12,1.03622E+11,3127375716
1.49757E+12,1.0695E+11,1785907492
1.49766E+12,1.14126E+11,2950360093
1.49774E+12,1.11244E+11,2578785644
1.49783E+12,1.14422E+11,2784651319
1.49792E+12,1.17612E+11,3192819425
1.498E+12,1.11639E+11,2721577881
1.49809E+12,1.12182E+11,1758227656
1.49818E+12,1.14553E+11,1387973659
1.49826E+12,1.08843E+11,1550991026
1.49835E+12,1.0534E+11,2220265940
1.49844E+12,9.76953E+10,3048173031
1.49852E+12,1.00802E+11,2770057714
1.49861E+12,1.0643E+11,2222643503
1.49869E+12,1.0357E+11,1529237756
1.49878E+12,1.04491E+11,1299826762
1.49887E+12,9.97537E+10,1144842706
1.49895E+12,1.04323E+11,1280677393
1.49904E+12,1.05464E+11,1470839147
1.49913E+12,1.05774E+11,1579976769
1.49921E+12,1.05011E+11,1379848776
1.4993E+12,1.05387E+11,982407974.1
1.49939E+12,9.81121E+10,1322587150
1.49947E+12,9.69853E+10,1371979194
1.49956E+12,9.63657E+10,823252771.3
1.49964E+12,8.48476E+10,1702858726
1.49973E+12,8.29394E+10,2356739494
1.49982E+12,8.88041E+10,2545486788
1.4999E+12,8.55157E+10,1830240109
1.49999E+12,8.0795E+10,1476336151
1.50008E+12,7.26544E+10,1634208322
1.50016E+12,6.80288E+10,2217445196
1.50025E+12,8.02772E+10,2267625024
1.50034E+12,8.68174E+10,3095258407
1.50042E+12,8.04957E+10,2274586009
1.50051E+12,9.50875E+10,3208244859
1.5006E+12,9.41786E+10,2232659253
1.50068E+12,1.00239E+11,1596237360
1.50077E+12,9.65207E+10,1613280635
1.50085E+12,9.64051E+10,1072404362
1.50094E+12,9.02227E+10,2064919608
1.50103E+12,8.69095E+10,1441335417
1.50111E+12,8.99709E+10,1011187943
1.5012E+12,9.04264E+10,2203790572
1.50129E+12,9.27622E+10,1793256740
1.50137E+12,9.1318E+10,1021591029
1.50146E+12,9.33709E+10,1218735711
1.50155E+12,9.45517E+10,2377565987
1.50163E+12,1.06403E+11,1588495951
1.50172E+12,1.02958E+11,1312591552
1.5018E+12,1.01741E+11,1343378545
1.50189E+12,1.14412E+11,2934297462
1.50198E+12,1.1498E+11,2054369778
1.50206E+12,1.21748E+11,2350957853
1.50215E+12,1.2602E+11,2747356865
1.50224E+12,1.235E+11,2854051836
1.50232E+12,1.24439E+11,2096664730
1.50241E+12,1.30912E+11,2641701565
1.5025E+12,1.36183E+11,2788778578
1.50258E+12,1.37162E+11,3849752482
1.50267E+12,1.39961E+11,2785893091
1.50276E+12,1.38585E+11,3945289612
1.50284E+12,1.42677E+11,3781601083
1.50293E+12,1.43184E+11,3781651179
1.5031E+12,1.43902E+11,6888754394
1.50319E+12,1.42924E+11,3413543499
1.50327E+12,1.73466E+11,5200618080
1.50336E+12,1.50701E+11,6143872015
1.50345E+12,1.51645E+11,5342868536
1.50353E+12,1.51954E+11,3941499328
1.50362E+12,1.52693E+11,2813195365
1.50371E+12,1.52826E+11,2450832036
1.50379E+12,1.54314E+11,2931770350
1.50388E+12,1.56454E+11,3435660247
1.50396E+12,1.6119E+11,3731641482
1.50405E+12,1.67358E+11,3471239748
1.50414E+12,1.72575E+11,3301305919
1.50422E+12,1.78353E+11,5742324022
1.50431E+12,1.62397E+11,6198292468
1.5044E+12,1.65651E+11,3836963396
1.50448E+12,1.47839E+11,5807041430
1.50457E+12,1.5502E+11,5415409285
1.50466E+12,1.62748E+11,4326633937
1.50474E+12,1.62537E+11,3853616229
1.50483E+12,1.50659E+11,5042870908
1.50492E+12,1.48891E+11,2362833221
1.505E+12,1.4459E+11,3184400624
1.50509E+12,1.4622E+11,2595085359
1.50517E+12,1.44743E+11,3590685331
1.50526E+12,1.36555E+11,4240291581
1.50535E+12,1.06136E+11,5294972788
1.50543E+12,1.22536E+11,9624361183
1.50552E+12,1.23242E+11,3850889659
1.50561E+12,1.22839E+11,2247225623
1.50569E+12,1.39724E+11,4133266388
1.50578E+12,1.37758E+11,3259530665
1.50587E+12,1.35838E+11,2419960287
1.50595E+12,1.25787E+11,2738193574
1.50604E+12,1.24955E+11,2222771088
1.50612E+12,1.32878E+11,1743953905
1.50621E+12,1.33782E+11,1570808957
1.5063E+12,1.39614E+11,2315163585
1.50638E+12,1.37606E+11,1891724577
1.50647E+12,1.45507E+11,3065909311
1.50656E+12,1.41867E+11,3232595985
1.50664E+12,1.40286E+11,2588231931
1.50673E+12,1.45141E+11,2045718705
1.50682E+12,1.46E+11,1864680058
1.5069E+12,1.45479E+11,2047866733
1.50699E+12,1.43183E+11,1917930278
1.50708E+12,1.40814E+11,1697479425
1.50716E+12,1.42777E+11,2139351892
1.50725E+12,1.45331E+11,1692041365
1.50733E+12,1.46751E+11,1391719980
1.50742E+12,1.48758E+11,2355832836
1.50751E+12,1.48523E+11,3316156050
1.50759E+12,1.50453E+11,2757956202
1.50768E+12,1.52283E+11,1806321779
1.50777E+12,1.6018E+11,4078857993
1.50785E+12,1.69489E+11,6361936154
1.50794E+12,1.70388E+11,3866765978
1.50803E+12,1.70726E+11,3621649289
1.50811E+12,1.71409E+11,3748288404
1.5082E+12,1.68151E+11,3177590292
1.50828E+12,1.67568E+11,4435683784
1.50837E+12,1.67505E+11,2767374292
1.50846E+12,1.70439E+11,3521082988
1.50854E+12,1.71222E+11,3065728924
1.50863E+12,1.69996E+11,3152534539
1.50872E+12,1.67739E+11,3535325301
1.5088E+12,1.64008E+11,4523482838
1.50889E+12,1.66493E+11,2797316072
1.50898E+12,1.68797E+11,2602975335
1.50906E+12,1.67621E+11,2697600104
1.50915E+12,1.67516E+11,2448197869
1.50924E+12,1.76291E+11,5707633170
1.50932E+12,1.77017E+11,3107964123
1.50941E+12,1.80362E+11,3361463460
1.50949E+12,1.85034E+11,4573555777
1.50958E+12,1.91489E+11,8430886382
1.50967E+12,1.97499E+11,6734367930
1.50975E+12,1.98659E+11,4787384846
1.50984E+12,1.99287E+11,4432398309
1.50993E+12,1.95164E+11,5932796202
1.51001E+12,1.96552E+11,4364660955
1.5101E+12,2.06647E+11,7445854487
1.51019E+12,2.06727E+11,5765356901
1.51027E+12,1.98377E+11,1.21E+10
1.51036E+12,2.02624E+11,1.24856E+10
1.51044E+12,1.95654E+11,1.93324E+10
1.51053E+12,2.03583E+11,1.15825E+10
1.51062E+12,2.10454E+11,5722596108
1.5107E+12,2.20829E+11,6551593747
1.51079E+12,2.24391E+11,9444533331
1.51088E+12,2.34352E+11,9271007555
1.51096E+12,2.34752E+11,7865565743
1.51105E+12,2.37175E+11,5684003763
1.51114E+12,2.44934E+11,5392357549
1.51122E+12,2.41919E+11,7234856175
1.51131E+12,2.50815E+11,6126184599
1.5114E+12,2.57086E+11,9642971045
1.51148E+12,2.67586E+11,1.06888E+10
1.51157E+12,2.88799E+11,8259651469
1.51165E+12,3.01413E+11,9454125500
1.51174E+12,3.0834E+11,1.04789E+10
1.51183E+12,3.20936E+11,1.27925E+10
1.51191E+12,2.94651E+11,2.1311E+10
1.512E+12,3.131E+11,1.5434E+10
1.51209E+12,3.29534E+11,1.12603E+10
1.51217E+12,3.33843E+11,8315756388
1.51226E+12,3.3809E+11,1.19318E+10
1.51235E+12,3.52484E+11,8930333993
1.51243E+12,3.66795E+11,9507881827
1.51252E+12,3.91426E+11,1.1434E+10
1.5126E+12,4.68376E+11,2.50943E+10
1.51269E+12,4.57728E+11,3.68893E+10
1.51278E+12,4.40415E+11,1.72265E+10
1.51286E+12,4.38018E+11,1.86318E+10
1.51295E+12,4.78602E+11,1.77951E+10
1.51304E+12,5.05984E+11,2.38171E+10
1.51312E+12,5.15209E+11,2.08585E+10
1.51321E+12,5.48634E+11,2.5584E+10
1.5133E+12,5.63175E+11,2.34268E+10
1.51338E+12,6.04637E+11,1.9055E+10
1.51347E+12,6.12019E+11,1.8336E+10
1.51356E+12,6.41233E+11,2.65798E+10
1.51364E+12,6.36572E+11,3.05306E+10
1.51373E+12,6.2973E+11,3.58948E+10
1.51381E+12,6.23051E+11,2.79392E+10
1.5139E+12,5.25304E+11,3.9389E+10
1.51416E+12,5.59407E+11,2.45899E+10
1.51425E+12,6.20982E+11,1.83426E+10
1.51433E+12,6.16261E+11,2.36815E+10
1.51442E+12,5.89463E+11,2.45644E+10
1.51451E+12,6.33131E+11,2.8442E+10
1.51459E+12,5.90564E+11,2.97164E+10
1.51468E+12,6.39915E+11,2.41352E+10
1.51476E+12,6.32509E+11,2.09403E+10
1.51485E+12,6.89388E+11,3.10475E+10
1.51494E+12,7.59378E+11,3.33783E+10
1.51502E+12,7.82129E+11,4.2311E+10
1.51511E+12,8.12236E+11,4.20664E+10
1.5152E+12,8.486E+11,3.40987E+10
1.51528E+12,8.52885E+11,3.06515E+10
1.51537E+12,7.86154E+11,3.86089E+10
1.51546E+12,7.86956E+11,3.51402E+10
1.51554E+12,7.73234E+11,4.00188E+10
1.51563E+12,6.99055E+11,3.81553E+10
1.51572E+12,7.65556E+11,3.12419E+10
1.5158E+12,7.96404E+11,3.34607E+10
1.51589E+12,7.53168E+11,2.95554E+10
1.51597E+12,7.18415E+11,2.815E+10
1.51615E+12,5.48964E+11,4.6889E+10
1.51623E+12,5.71815E+11,3.86063E+10
1.51632E+12,5.7816E+11,2.59996E+10
1.51641E+12,6.45641E+11,2.74125E+10
1.51649E+12,5.65573E+11,2.67738E+10
1.51658E+12,5.31422E+11,2.6903E+10
1.51667E+12,5.28146E+11,2.53447E+10
1.51675E+12,5.51964E+11,2.28819E+10
1.51684E+12,5.51012E+11,2.17237E+10
1.51692E+12,5.39762E+11,2.3878E+10
1.51701E+12,5.59462E+11,1.77103E+10
1.5171E+12,5.91118E+11,2.07708E+10
1.51727E+12,5.58961E+11,1.29564E+10
1.51736E+12,4.97234E+11,1.62877E+10
1.51744E+12,5.0951E+11,1.54824E+10
1.51753E+12,4.49748E+11,1.91151E+10
1.51762E+12,4.24594E+11,2.75785E+10
1.5177E+12,4.43952E+11,1.4832E+10
1.51779E+12,3.98167E+11,1.38372E+10
1.51788E+12,3.22475E+11,1.79925E+10
1.51796E+12,3.70037E+11,3.00591E+10
1.51805E+12,3.57702E+11,1.74043E+10
1.51813E+12,3.90286E+11,1.43613E+10
1.51822E+12,4.20525E+11,1.33315E+10
1.51831E+12,4.19856E+11,1.78573E+10
1.51839E+12,3.9993E+11,1.36099E+10
1.51848E+12,4.31394E+11,1.29202E+10
1.51857E+12,4.12899E+11,1.15752E+10
1.51865E+12,4.5847E+11,1.66781E+10
1.51874E+12,4.76378E+11,1.7218E+10
1.51883E+12,4.81336E+11,1.33564E+10
1.51891E+12,5.10043E+11,1.4427E+10
1.519E+12,4.79705E+11,1.58427E+10
1.51908E+12,4.97435E+11,1.29126E+10
1.51917E+12,4.92645E+11,1.59527E+10
1.51926E+12,4.3208E+11,1.46397E+10
1.51934E+12,4.31889E+11,1.47846E+10
1.51943E+12,4.50797E+11,1.48424E+10
1.51952E+12,4.27164E+11,1.25993E+10
1.5196E+12,4.3089E+11,1.03932E+10
1.51969E+12,4.49296E+11,1.2951E+10
1.51978E+12,4.57446E+11,1.24687E+10
1.51986E+12,4.38518E+11,1.1771E+10
1.51995E+12,4.55185E+11,1.17701E+10
1.52004E+12,4.57585E+11,1.18802E+10
1.52012E+12,4.592E+11,1.11474E+10
1.52021E+12,4.62113E+11,1.05248E+10
1.52029E+12,4.63401E+11,1.21071E+10
1.52038E+12,4.3577E+11,1.2496E+10
1.52047E+12,4.40522E+11,1.54562E+10
1.52055E+12,3.79315E+11,1.28865E+10
1.52064E+12,3.79007E+11,1.58493E+10
1.52073E+12,3.63525E+11,1.04421E+10
1.52081E+12,3.85543E+11,1.12919E+10
1.5209E+12,3.7417E+11,1.17619E+10
1.52099E+12,3.72165E+11,1.06867E+10
1.52107E+12,3.32611E+11,1.19E+10
1.52116E+12,3.3309E+11,1.36592E+10
1.52124E+12,3.36752E+11,1.01143E+10
1.52133E+12,3.13953E+11,8703603566
1.52142E+12,3.14422E+11,1.4897E+10
1.5215E+12,3.34863E+11,1.48727E+10
1.52159E+12,3.46177E+11,1.42435E+10
1.52168E+12,3.48308E+11,1.25855E+10
1.52176E+12,3.40958E+11,1.1534E+10
1.52185E+12,3.42778E+11,1.32532E+10
1.52194E+12,3.35443E+11,1.11233E+10
1.52202E+12,3.34599E+11,8792074062
1.52211E+12,3.19071E+11,1.17987E+10
1.5222E+12,3.02986E+11,1.12693E+10
1.52228E+12,3.04859E+11,1.01376E+10
1.52237E+12,2.69997E+11,1.51974E+10
1.52245E+12,2.66753E+11,1.584E+10
1.52254E+12,2.68447E+11,8918842226
1.52263E+12,2.56032E+11,8995302254
1.52271E+12,2.65361E+11,8570985782
1.5228E+12,2.84614E+11,1.33672E+10
1.52289E+12,2.58691E+11,1.23634E+10
1.52297E+12,2.61362E+11,1.30193E+10
1.52306E+12,2.50882E+11,9970637039
1.52315E+12,2.60058E+11,9606178571
1.52323E+12,2.65013E+11,8963853717
1.52332E+12,2.60853E+11,1.08131E+10
1.5234E+12,2.65404E+11,7391669932
1.52349E+12,2.77058E+11,1.00559E+10
1.52358E+12,3.13434E+11,1.61986E+10
1.52366E+12,3.14385E+11,1.43357E+10
1.52375E+12,3.15485E+11,8797556596
1.52384E+12,3.34419E+11,9264882342
1.52392E+12,3.27528E+11,9861455929
1.52401E+12,3.23025E+11,1.08988E+10
1.5241E+12,3.41344E+11,1.08051E+10
1.52418E+12,3.60935E+11,1.24382E+10
1.52427E+12,3.80933E+11,1.47046E+10
1.52436E+12,3.87377E+11,1.45945E+10
1.52444E+12,3.88876E+11,1.1717E+10
1.52453E+12,4.02069E+11,1.22102E+10
1.52461E+12,4.38469E+11,2.19286E+10
1.5247E+12,3.8881E+11,2.3587E+10
1.52479E+12,4.16447E+11,1.6705E+10
1.52487E+12,4.04454E+11,1.45612E+10
1.52496E+12,4.25768E+11,1.48404E+10
1.52505E+12,4.36058E+11,1.92314E+10
1.52513E+12,4.21599E+11,1.72601E+10
1.52522E+12,4.21301E+11,1.52497E+10
1.52531E+12,4.31054E+11,1.25546E+10
1.52539E+12,4.66581E+11,7592567399
1.52548E+12,4.57729E+11,1.48333E+10
1.52556E+12,4.70571E+11,1.38406E+10
1.52565E+12,4.59392E+11,1.40826E+10
1.52574E+12,4.41293E+11,1.49114E+10
1.52582E+12,4.46888E+11,1.23157E+10
1.52591E+12,4.37998E+11,1.22145E+10
1.526E+12,4.18546E+11,1.17199E+10
1.52608E+12,3.85203E+11,1.75961E+10
1.52617E+12,3.92112E+11,1.48566E+10
1.52626E+12,4.09151E+11,1.14944E+10
1.52634E+12,4.089E+11,1.40563E+10
1.52643E+12,3.94167E+11,1.14981E+10
1.52652E+12,3.89416E+11,1.17749E+10
1.5266E+12,3.87235E+11,9949649585
1.52669E+12,3.82024E+11,9961024649
1.52677E+12,3.77665E+11,7854210076
1.52686E+12,3.92007E+11,8539753790
1.52695E+12,3.84358E+11,8501960500
1.52703E+12,3.62297E+11,8368394236
1.52712E+12,3.34419E+11,1.13949E+10
1.52721E+12,3.46914E+11,1.18647E+10
1.52729E+12,3.37445E+11,8630010095
1.52738E+12,3.33565E+11,6623238387
1.52747E+12,3.32292E+11,6663516115
1.52755E+12,3.08884E+11,9037121278
1.52764E+12,3.32544E+11,1.04827E+10
1.52772E+12,3.28406E+11,8857615083
1.52781E+12,3.35487E+11,8597350511
1.5279E+12,3.37411E+11,8308003836
1.52798E+12,3.4556E+11,9817111405
1.52807E+12,3.54524E+11,8790748199
1.52816E+12,3.43442E+11,8848643891
1.52824E+12,3.51387E+11,8945448622
1.52833E+12,3.47463E+11,8036549795
1.52842E+12,3.47385E+11,7808757686
1.5285E+12,3.43287E+11,7155034089
1.52859E+12,3.36229E+11,6424830488
1.52868E+12,3.01064E+11,1.16367E+10
1.52876E+12,3.05708E+11,8896259275
1.52885E+12,2.87245E+11,8848881207
1.52893E+12,2.75172E+11,9639258247
1.52902E+12,2.93349E+11,1.00592E+10
1.52911E+12,2.7925E+11,7323482401
1.52919E+12,2.81682E+11,5568567980
1.52928E+12,2.79093E+11,4907058989
1.52937E+12,2.90602E+11,6796795621
1.52945E+12,2.95669E+11,7661286364
1.52954E+12,2.95654E+11,7408270095
1.52963E+12,2.92706E+11,6481257519
1.52971E+12,2.61997E+11,9970795080
1.5298E+12,2.64572E+11,6629107600
1.52988E+12,2.57674E+11,9978116002
1.52997E+12,2.62252E+11,1.2789E+10
1.53006E+12,2.49856E+11,9880313064
1.53014E+12,2.55135E+11,7345946883
1.53023E+12,2.43434E+11,6995311965
1.53049E+12,2.60552E+11,8110001317
1.53058E+12,2.78506E+11,1.14036E+10
1.53066E+12,2.73351E+11,1.11173E+10
1.53075E+12,2.80395E+11,1.06615E+10
1.53084E+12,2.78117E+11,1.1121E+10
1.53092E+12,2.76262E+11,1.6495E+10
1.53101E+12,2.82226E+11,1.5978E+10
1.53109E+12,2.80686E+11,1.69812E+10
1.53118E+12,2.74254E+11,1.68195E+10
1.53127E+12,2.57104E+11,1.41814E+10
1.53135E+12,2.616E+11,1.41515E+10
1.53144E+12,2.53837E+11,1.11115E+10
1.53153E+12,2.566E+11,1.58167E+10
1.53161E+12,2.58052E+11,1.20552E+10
1.5317E+12,2.64772E+11,1.13473E+10
1.53179E+12,2.80616E+11,1.5666E+10
1.53187E+12,3.03592E+11,1.89299E+10
1.53196E+12,2.94787E+11,1.69981E+10
1.53204E+12,2.93751E+11,1.54578E+10
1.53213E+12,2.79692E+11,1.10795E+10
1.53222E+12,2.91328E+11,1.28725E+10
1.5323E+12,2.89769E+11,1.2281E+10
1.53239E+12,2.91958E+11,1.37221E+10
1.53248E+12,3.13726E+11,1.5426E+10
1.53256E+12,3.05835E+11,1.31881E+10
1.53265E+12,2.97297E+11,1.1328E+10
1.53274E+12,3.05083E+11,1.08959E+10
1.53282E+12,3.07404E+11,2.59911E+10
1.53291E+12,3.0387E+11,1.58988E+10
1.533E+12,3.0096E+11,1.11958E+10
1.53308E+12,2.8364E+11,1.20966E+10
1.53317E+12,2.80778E+11,2.46069E+10
1.53325E+12,2.73129E+11,1.54284E+10
1.53334E+12,2.72168E+11,1.46257E+10
1.53343E+12,2.60683E+11,1.39237E+10
1.53351E+12,2.6373E+11,1.37908E+10
1.5336E+12,2.57875E+11,1.58368E+10
1.53369E+12,2.41778E+11,1.75409E+10
1.53377E+12,2.28011E+11,1.57496E+10
1.53386E+12,2.36516E+11,1.47662E+10
1.53395E+12,2.20074E+11,1.4228E+10
1.53403E+12,2.17082E+11,1.38471E+10
1.53412E+12,2.20068E+11,1.22022E+10
1.5342E+12,2.09023E+11,1.30978E+10
1.53429E+12,2.05006E+11,1.68002E+10
1.53438E+12,2.06271E+11,1.55514E+10
1.53446E+12,2.10325E+11,1.44778E+10
1.53455E+12,2.2953E+11,1.80608E+10
1.53464E+12,2.15236E+11,1.52352E+10
1.53472E+12,2.21641E+11,1.37951E+10
1.53481E+12,2.09227E+11,1.34453E+10
1.5349E+12,2.15144E+11,1.2395E+10
1.53498E+12,2.10851E+11,1.42713E+10
1.53507E+12,2.15241E+11,1.22377E+10
1.53516E+12,2.21152E+11,1.40466E+10
1.53524E+12,2.21716E+11,1.1655E+10
1.53533E+12,2.19865E+11,1.13951E+10
1.53541E+12,2.29664E+11,1.32921E+10
1.5355E+12,2.36756E+11,1.48738E+10
1.53559E+12,2.33716E+11,1.49002E+10
1.53567E+12,2.31486E+11,1.49691E+10
1.53576E+12,2.33718E+11,1.40979E+10
1.53585E+12,2.39928E+11,1.61316E+10
1.53593E+12,2.41221E+11,1.44025E+10
1.53602E+12,2.41286E+11,1.2861E+10
1.53611E+12,2.44227E+11,1.52683E+10
1.53619E+12,2.1087E+11,1.91956E+10
1.53628E+12,2.09771E+11,1.54163E+10
1.53636E+12,2.04588E+11,1.33264E+10
1.53645E+12,1.95252E+11,1.23059E+10
1.53654E+12,1.97024E+11,1.3175E+10
1.53662E+12,1.98143E+11,1.32556E+10
1.53671E+12,1.94111E+11,1.39251E+10
1.5368E+12,1.96638E+11,1.52425E+10
1.53688E+12,2.0299E+11,1.57177E+10
1.53697E+12,2.03302E+11,1.51849E+10
1.53706E+12,2.05648E+11,1.3771E+10
1.53714E+12,2.0607E+11,1.41884E+10
1.53723E+12,1.94595E+11,1.41383E+10
1.53732E+12,2.00216E+11,1.42209E+10
1.5374E+12,2.0405E+11,1.40762E+10
1.53749E+12,2.13484E+11,1.47358E+10
1.53757E+12,2.29882E+11,2.15297E+10
1.53766E+12,2.27985E+11,1.5364E+10
1.53775E+12,2.2956E+11,1.3745E+10
1.53783E+12,2.16252E+11,1.36746E+10
1.53792E+12,2.15667E+11,1.67484E+10
1.53801E+12,2.18818E+11,1.34535E+10
1.53809E+12,2.2744E+11,1.49118E+10
1.53818E+12,2.225E+11,1.18232E+10
1.53827E+12,2.24943E+11,1.12857E+10
1.53835E+12,2.2876E+11,1.03842E+10
1.53844E+12,2.25615E+11,1.02654E+10
1.53852E+12,2.21955E+11,9169827702
1.53861E+12,2.20044E+11,9669182853
1.5387E+12,2.23119E+11,9269779626
1.53878E+12,2.24301E+11,8993521222
1.53887E+12,2.21407E+11,8501237741
1.53896E+12,2.22598E+11,8425811341
1.53904E+12,2.25312E+11,9402115233
1.53913E+12,2.23694E+11,8419832772
1.53922E+12,2.19298E+11,9550848341
1.5393E+12,2.00474E+11,1.37366E+10
1.53939E+12,2.06489E+11,1.04596E+10
1.53948E+12,2.06895E+11,8188447816
1.53956E+12,2.05121E+11,8124179025
1.53965E+12,2.16799E+11,1.79387E+10
1.53973E+12,2.18079E+11,9535988264
1.53982E+12,2.1865E+11,9868061032
1.53991E+12,2.14017E+11,9764182500
1.53999E+12,2.1343E+11,9343950746
1.54008E+12,2.15717E+11,8948365745
1.54017E+12,2.15487E+11,8873684582
1.54025E+12,2.14689E+11,9345451299
1.54034E+12,2.13573E+11,9848427979
1.54043E+12,2.13932E+11,9407311573
1.54051E+12,2.13214E+11,8994743363
1.5406E+12,2.13492E+11,9616287722
1.54068E+12,2.14654E+11,8771302893
1.54077E+12,2.13972E+11,8323581843
1.54086E+12,2.06378E+11,1.17851E+10
1.54094E+12,2.0758E+11,8224858763
1.54103E+12,2.0904E+11,9026805321
1.54112E+12,2.10754E+11,1.05503E+10
1.5412E+12,2.13099E+11,1.08512E+10
1.54129E+12,2.11274E+11,1.03452E+10
1.54138E+12,2.10709E+11,1.47289E+10
1.54146E+12,2.17608E+11,1.27967E+10
1.54155E+12,2.26119E+11,1.60933E+10
1.54164E+12,2.24999E+11,1.428E+10
1.54172E+12,2.19655E+11,1.40884E+10
1.54181E+12,2.17269E+11,1.33568E+10
1.54189E+12,2.17315E+11,1.23555E+10
1.54198E+12,2.18031E+11,1.26391E+10
1.54207E+12,2.16492E+11,1.27849E+10
1.54215E+12,2.14549E+11,1.31939E+10
1.54224E+12,1.94166E+11,2.01271E+10
1.54233E+12,1.91273E+11,1.67836E+10
1.54241E+12,1.86587E+11,1.1588E+10
1.5425E+12,1.87809E+11,1.11484E+10
1.54259E+12,1.88092E+11,9776134094
1.54267E+12,1.62458E+11,1.96501E+10
1.54276E+12,1.48854E+11,1.90215E+10
1.54284E+12,1.52614E+11,1.49045E+10
1.54293E+12,1.44252E+11,1.04562E+10
1.54302E+12,1.44632E+11,1.2301E+10
1.5431E+12,1.26643E+11,1.10872E+10
1.54319E+12,1.34566E+11,1.73905E+10
1.54328E+12,1.25608E+11,1.43435E+10
1.54336E+12,1.28752E+11,1.31624E+10
1.54345E+12,1.3995E+11,1.55823E+10
1.54354E+12,1.40424E+11,1.33709E+10
1.54362E+12,1.31931E+11,1.26669E+10
1.54371E+12,1.37445E+11,1.09111E+10
1.5438E+12,1.34876E+11,1.03077E+10
1.54388E+12,1.27364E+11,1.06615E+10
1.54397E+12,1.28696E+11,1.05072E+10
1.54405E+12,1.2185E+11,1.03657E+10
1.54414E+12,1.11341E+11,1.16363E+10
1.54423E+12,1.0991E+11,1.51887E+10
1.54431E+12,1.10089E+11,1.13813E+10
1.5444E+12,1.1379E+11,1.0407E+10
1.54449E+12,1.09752E+11,9730905062
1.54457E+12,1.0769E+11,9536674705
1.54466E+12,1.09472E+11,8695935108
1.54475E+12,1.06112E+11,9525521999
1.54483E+12,1.03316E+11,8986119239
1.54492E+12,1.02414E+11,7454725958
1.545E+12,1.03851E+11,8536741707
1.54509E+12,1.13429E+11,1.30561E+10
1.54518E+12,1.19556E+11,1.28147E+10
1.54526E+12,1.20988E+11,1.49071E+10
1.54535E+12,1.32616E+11,1.90921E+10
1.54544E+12,1.27585E+11,1.60443E+10
1.54552E+12,1.31638E+11,1.28985E+10
1.54561E+12,1.45079E+11,1.81722E+10
1.5457E+12,1.38099E+11,1.95141E+10
1.54578E+12,1.27652E+11,1.47901E+10
1.54587E+12,1.29015E+11,1.377E+10
1.54596E+12,1.19575E+11,1.17361E+10
1.54604E+12,1.31057E+11,1.40439E+10
1.54613E+12,1.27206E+11,1.23902E+10
1.54621E+12,1.29804E+11,1.16472E+10
1.5463E+12,1.25117E+11,1.1274E+10
1.54639E+12,1.2934E+11,1.08632E+10
1.54647E+12,1.33899E+11,1.32371E+10
1.54656E+12,1.29442E+11,1.02193E+10
1.54665E+12,1.3142E+11,1.24702E+10
1.54673E+12,1.30892E+11,1.34815E+10
1.54682E+12,1.37078E+11,1.40762E+10
1.54691E+12,1.35405E+11,1.36426E+10
1.54699E+12,1.35475E+11,1.29994E+10
1.54708E+12,1.36479E+11,1.23665E+10
1.54716E+12,1.2233E+11,1.67882E+10
1.54725E+12,1.21968E+11,1.22588E+10
1.54734E+12,1.212E+11,1.05347E+10
1.54742E+12,1.16346E+11,1.02017E+10
1.54751E+12,1.2291E+11,1.32506E+10
1.5476E+12,1.19572E+11,1.12285E+10
1.54768E+12,1.21239E+11,1.12032E+10
1.54777E+12,1.21955E+11,1.23171E+10
1.54786E+12,1.20586E+11,1.14558E+10
1.54794E+12,1.23298E+11,1.15362E+10
1.54803E+12,1.18907E+11,1.18578E+10
1.54812E+12,1.18564E+11,1.05492E+10
1.5482E+12,1.20067E+11,1.20716E+10
1.54829E+12,1.19444E+11,1.0101E+10
1.54837E+12,1.19828E+11,1.09714E+10
1.54846E+12,1.19502E+11,1.11436E+10
1.54855E+12,1.19537E+11,1.02859E+10
1.54863E+12,1.18417E+11,1.12279E+10
1.54872E+12,1.12888E+11,1.35551E+10
1.54881E+12,1.12093E+11,1.31216E+10
1.54889E+12,1.15251E+11,1.32561E+10
1.54898E+12,1.13116E+11,1.1578E+10
1.54907E+12,1.14286E+11,1.16491E+10
1.54915E+12,1.15223E+11,1.00387E+10
1.54924E+12,1.13855E+11,9843493442
1.54932E+12,1.14192E+11,1.11637E+10
1.54941E+12,1.14147E+11,1.04853E+10
1.5495E+12,1.11657E+11,1.1714E+10
1.54958E+12,1.11543E+11,1.01859E+10
1.54967E+12,1.21665E+11,1.74632E+10
1.54976E+12,1.21889E+11,1.36596E+10
1.54984E+12,1.2288E+11,1.50346E+10
1.54993E+12,1.20782E+11,1.53855E+10
1.55002E+12,1.21559E+11,1.44974E+10
1.5501E+12,1.206E+11,1.48034E+10
1.55019E+12,1.19541E+11,3.43793E+10
1.55028E+12,1.2028E+11,1.42778E+10
1.55036E+12,1.20969E+11,1.28449E+10
1.55045E+12,1.23699E+11,1.55226E+10
1.55053E+12,1.3169E+11,2.5278E+10
1.55062E+12,1.3257E+11,2.12756E+10
1.55071E+12,1.36042E+11,2.05122E+10
1.55079E+12,1.33359E+11,1.889E+10
1.55088E+12,1.35195E+11,1.72062E+10
